Food code,Main food description,food_id,
58161472,"Rice, brown, with dark green vegetables, no added fat",6,
58161474,"Rice, brown, with dark green vegetables, fat added",6,
58161480,"Rice, brown, with carrots and tomatoes and/or tomato-based sauce, NS as to fat",6,
58161482,"Rice, brown, with carrots and tomatoes and/or tomato-based sauce, no added fat",6,
58161484,"Rice, brown, with carrots and tomatoes and/or tomato-based sauce, fat added",6,
58161490,"Rice, brown, with dark green vegetables and tomatoes and/or tomato-based sauce, NS as to fat",6,
58161492,"Rice, brown, with dark green vegetables and tomatoes and/or tomato-based sauce, no added fat",6,
58161494,"Rice, brown, with dark green vegetables and tomatoes and/or tomato-based sauce, fat added",6,
58161500,"Rice, brown, with carrots and dark green vegetables, NS as to fat",6,
58161502,"Rice, brown, with carrots and dark green vegetables, no added fat",6,
58161504,"Rice, brown, with carrots and dark green vegetables, fat added",6,
58161510,Grape leaves stuffed with rice,6,
58161520,"Rice, brown, with carrots, dark green vegetables, and tomatoes and/or tomato-based sauce, NS as to fat",6,
58161522,"Rice, brown, with carrots, dark green vegetables, and tomatoes and/or tomato-based sauce, no added fat",6,
58161524,"Rice, brown, with carrots, dark green vegetables, and tomatoes and/or tomato-based sauce, fat added",6,
58161530,"Rice, brown, with other vegetables, NS as to fat",6,
58161532,"Rice, brown, with other vegetables, no added fat",6,
58161534,"Rice, brown, with other vegetables, fat added",6,
58161710,Rice croquette,6,
58162310,Rice pilaf,6,
58163130,Dirty rice,6,
58163310,Flavored rice mixture,6,
58163330,Flavored rice mixture with cheese,6,
58163360,"Flavored rice, brown and wild",6,
58163380,Flavored rice and pasta mixture,6,
58163400,"Flavored rice and pasta mixture, reduced sodium",6,
58163405,"Spanish rice, from restaurant",6,
58163410,"Spanish rice, fat added",6,
58163420,"Spanish rice, no added fat",6,
58163430,"Spanish rice, NS as to fat",6,
58163450,Spanish rice with ground beef,6,
58163510,Rice dressing,6,
58164110,Rice with raisins,6,
58164210,Rice dessert or salad with fruit,6,
58164500,"Rice, white, with cheese and/or cream based sauce, NS as to fat",6,
58164510,"Rice, white, with cheese and/or cream based sauce, no added fat",6,
58164520,"Rice, white, with cheese and/or cream based sauce, fat added",6,
58164530,"Rice, white, with gravy, NS as to fat",6,
58164540,"Rice, white, with gravy, no added fat",6,
58164550,"Rice, white, with gravy, fat added",6,
58164800,"Rice, brown, with cheese and/or cream based sauce, NS as to fat",6,
58164810,"Rice, brown, with cheese and/or cream based sauce, no added fat",6,
58164820,"Rice, brown, with cheese and/or cream based sauce, fat added",6,
58164830,"Rice, brown, with gravy, NS as to fat",6,
58164840,"Rice, brown, with gravy, no added fat",6,
58164850,"Rice, brown, with gravy, fat added",6,
58165000,"Rice, white, with vegetables, cheese and/or cream based sauce, NS as to fat",6,
58165010,"Rice, white, with vegetables, cheese and/or cream based sauce, no added fat",6,
58165020,"Rice, white, with vegetables, cheese and/or cream based sauce, fat added",6,
58165030,"Rice, white, with vegetables and gravy, NS as to fat",6,
58165040,"Rice, white, with vegetables and gravy, no added fat",6,
58165050,"Rice, white, with vegetables and gravy, fat added",6,
58165400,"Rice, brown, with vegetables, cheese and/or cream based sauce, NS as to fat",6,
58165410,"Rice, brown, with vegetables, cheese and/or cream based sauce, no added fat",6,
58165420,"Rice, brown, with vegetables, cheese and/or cream based sauce, fat added",6,
58165430,"Rice, brown, with vegetables and gravy, NS as to fat",6,
58165440,"Rice, brown, with vegetables and gravy, no added fat",6,
58165450,"Rice, brown, with vegetables and gravy, fat added",6,
58122210,"Gnocchi, cheese",6,
58122220,"Gnocchi, potato",6,
58130011,Lasagna with meat,6,
58130013,"Lasagna with meat, canned",6,
58130014,"Lasagna with meat, from restaurant",6,
58130015,"Lasagna with meat, home recipe",6,
58130016,"Lasagna with meat, frozen",6,
58130020,Lasagna with meat and spinach,6,
58130140,Lasagna with chicken or turkey,6,
58130150,"Lasagna, with chicken or turkey, and spinach",6,
58130310,"Lasagna, meatless",6,
58130320,"Lasagna, meatless, with vegetables",6,
58131100,"Ravioli, NS as to filling, no sauce",6,
58131110,"Ravioli, NS as to filling, with tomato sauce",6,
58131120,"Ravioli, NS as to filling, with cream sauce",6,
58131310,"Ravioli, meat-filled, no sauce",6,
58131320,"Ravioli, meat-filled, with tomato sauce or meat sauce",6,
58131323,"Ravioli, meat-filled, with tomato sauce or meat sauce, canned",6,
58131330,"Ravioli, meat-filled, with cream sauce",6,
58131510,"Ravioli, cheese-filled, no sauce",6,
58131520,"Ravioli, cheese-filled, with tomato sauce",6,
58131523,"Ravioli, cheese-filled, with tomato sauce, canned",6,
58131530,"Ravioli, cheese-filled, with meat sauce",6,
58131535,"Ravioli, cheese-filled, with cream sauce",6,
58131590,"Ravioli, cheese and spinach-filled, no sauce",6,
58131600,"Ravioli, cheese and spinach-filled, with cream sauce",6,
58131610,"Ravioli, cheese and spinach filled, with tomato sauce",6,
58133110,"Manicotti, cheese-filled, no sauce",6,
58133120,"Manicotti, cheese-filled, with tomato sauce, meatless",6,
58133130,"Manicotti, cheese-filled, with meat sauce",6,
58133140,"Manicotti, vegetable- and cheese-filled, with tomato sauce, meatless",6,
58134110,"Stuffed shells, cheese-filled, no sauce",6,
58134120,"Stuffed shells, cheese-filled, with tomato sauce, meatless",6,
58134130,"Stuffed shells, cheese-filled, with meat sauce",6,
58134160,"Stuffed shells, cheese- and spinach- filled, no sauce",6,
58134210,"Stuffed shells, with chicken, with tomato sauce",6,
58134310,"Stuffed shells, with fish and/or shellfish, with tomato sauce",6,
58134610,"Tortellini, meat-filled, with tomato sauce",6,
58134613,"Tortellini, meat-filled, with tomato sauce, canned",6,
58134620,"Tortellini, cheese-filled, meatless, with tomato sauce",6,
58134623,"Tortellini, cheese-filled, meatless, with tomato sauce, canned",6,
58134640,"Tortellini, cheese-filled, meatless, with vinaigrette dressing",6,
58134650,"Tortellini, meat-filled, no sauce",6,
58134660,"Tortellini, cheese-filled, with cream sauce",6,
58134680,"Tortellini, cheese-filled, no sauce",6,
58134710,"Tortellini, spinach-filled, with tomato sauce",6,
58134720,"Tortellini, spinach-filled, no sauce",6,
58134810,"Cannelloni, cheese- and spinach-filled, no sauce",6,
58140110,"Spaghetti with corned beef, Puerto Rican style",6,
58140310,"Macaroni with tuna, Puerto Rican style",6,
58146120,"Pasta with tomato-based sauce, cheese and meat",6,
58146150,Pasta with tomato-based sauce and cheese,6,
58146160,"Pasta with vegetables, no sauce or dressing",6,
58146210,"Pasta with sauce, NFS",6,
58146215,"Pasta with sauce, meatless, school lunch",6,
58146221,"Pasta with tomato-based sauce, restaurant",6,
58146222,"Pasta with tomato-based sauce, home recipe",6,
58146223,"Pasta with tomato-based sauce, ready-to-heat",6,
58146301,"Pasta with tomato-based sauce, and added vegetables, restaurant",6,
58146302,"Pasta with tomato-based sauce, and added vegetables, home recipe",6,
58146303,"Pasta with tomato-based sauce, and added vegetables, ready-to-heat",6,
58146315,"Pasta with sauce and meat, from school lunch",6,
58146321,"Pasta with tomato-based sauce and meat, restaurant",6,
58146322,"Pasta with tomato-based sauce and meat, home recipe",6,
58146323,"Pasta with tomato-based sauce and meat, ready-to-heat",6,
58146331,"Pasta with tomato-based sauce, meat, and added vegetables, restaurant",6,
58146332,"Pasta with tomato-based sauce, meat, and added vegetables, home recipe",6,
58146333,"Pasta with tomato-based sauce, meat, and added vegetables, ready-to-heat",6,
58146341,"Pasta with tomato-based sauce and poultry, restaurant",6,
58146342,"Pasta with tomato-based sauce and poultry, home recipe",6,
58146343,"Pasta with tomato-based sauce and poultry, ready-to-heat",6,
58146351,"Pasta with tomato-based sauce, poultry, and added vegetables, restaurant",6,
58146352,"Pasta with tomato-based sauce, poultry, and added vegetables, home recipe",6,
58146353,"Pasta with tomato-based sauce, poultry, and added vegetables, ready-to-heat",6,
58146361,"Pasta with tomato-based sauce and seafood, restaurant",6,
58146362,"Pasta with tomato-based sauce and seafood, home recipe",6,
58146363,"Pasta with tomato-based sauce and seafood, ready-to-heat",6,
58146371,"Pasta with tomato-based sauce, seafood, and added vegetables, restaurant",6,
58146372,"Pasta with tomato-based sauce, seafood, and added vegetables, home recipe",6,
58146373,"Pasta with tomato-based sauce, seafood, and added vegetables, ready-to-heat",6,
58146381,"Pasta with cream sauce, restaurant",6,
58146382,"Pasta with cream sauce, home recipe",6,
58146383,"Pasta with cream sauce, ready-to-heat",6,
58146391,"Pasta with cream sauce and added vegetables, restaurant",6,
58146392,"Pasta with cream sauce and added vegetables, from home recipe",6,
58146393,"Pasta with cream sauce and added vegetables, ready-to-heat",6,
58146401,"Pasta with cream sauce and meat, restaurant",6,
58146402,"Pasta with cream sauce and meat, home recipe",6,
58146403,"Pasta with cream sauce and meat, ready-to-heat",6,
58146411,"Pasta with cream sauce, meat, and added vegetables, restaurant",6,
58146412,"Pasta with cream sauce, meat, and added vegetables, home recipe",6,
58146413,"Pasta with cream sauce, meat, and added vegetables, ready-to-heat",6,
58146421,"Pasta with cream sauce and poultry, restaurant",6,
58146422,"Pasta with cream sauce and poultry, home recipe",6,
58146423,"Pasta with cream sauce and poultry, ready-to-heat",6,
58146431,"Pasta with cream sauce, poultry, and added vegetables, restaurant",6,
58146432,"Pasta with cream sauce, poultry, and added vegetables, home recipe",6,
58146433,"Pasta with cream sauce, poultry, and added vegetables, ready-to-heat",6,
58146441,"Pasta with cream sauce and seafood, restaurant",6,
58146442,"Pasta with cream sauce and seafood, home recipe",6,
58146443,"Pasta with cream sauce and seafood, ready-to-heat",6,
58146451,"Pasta with cream sauce, seafood, and added vegetables, restaurant",6,
58146452,"Pasta with cream sauce, seafood, and added vegetables, home recipe",6,
58146453,"Pasta with cream sauce, seafood, and added vegetables, ready-to-heat",6,
58146601,"Pasta, whole grain, with tomato-based sauce, restaurant",6,
58146602,"Pasta, whole grain, with tomato-based sauce, home recipe",6,
58146603,"Pasta, whole grain, with tomato-based sauce, ready-to-heat",6,
58146611,"Pasta, whole grain, with tomato-based sauce and added vegetables, restaurant",6,
58146612,"Pasta, whole grain, with tomato-based sauce and added vegetables, home recipe",6,
58146613,"Pasta, whole grain, with tomato-based sauce and added vegetables, ready-to-heat",6,
58146621,"Pasta, whole grain, with tomato-based sauce and meat, restaurant",6,
58146622,"Pasta, whole grain, with tomato-based sauce and meat, home recipe",6,
58146623,"Pasta, whole grain, with tomato-based sauce and meat, ready-to-heat",6,
58146631,"Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, restaurant",6,
58146632,"Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, home recipe",6,
58146633,"Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, ready-to-heat",6,
58146641,"Pasta, whole grain, with tomato-based sauce and poultry, restaurant",6,
58146642,"Pasta, whole grain, with tomato-based sauce and poultry, home recipe",6,
58146643,"Pasta, whole grain, with tomato-based sauce and poultry, ready-to-heat",6,
58146651,"Pasta, whole grain, with tomato-based sauce, poultry, and added vegetables, restaurant",6,
58146652,"Pasta, whole grain, with tomato-based sauce, poultry, and added vegetables, home recipe",6,
58146653,"Pasta, whole grain, with tomato-based sauce, poultry, and added vegetables, ready-to-heat",6,
58146661,"Pasta, whole grain, with tomato-based sauce and seafood, restaurant",6,
58146662,"Pasta, whole grain, with tomato-based sauce and seafood, home recipe",6,
58146663,"Pasta, whole grain, with tomato-based sauce and seafood, ready-to-heat",6,
58146671,"Pasta, whole grain, with tomato-based sauce, seafood, and added vegetables, restaurant",6,
58146672,"Pasta, whole grain, with tomato-based sauce, seafood, and added vegetables, home recipe",6,
58146673,"Pasta, whole grain, with tomato-based sauce, seafood, and added vegetables, ready-to-heat",6,
58146681,"Pasta, whole grain, with cream sauce, restaurant",6,
58146682,"Pasta, whole grain, with cream sauce, home recipe",6,
58146683,"Pasta, whole grain, with cream sauce, ready-to-heat",6,
58146691,"Pasta, whole grain, with cream sauce, and added vegetables, restaurant",6,
58146692,"Pasta, whole grain, with cream sauce, and added vegetables, home recipe",6,
58146693,"Pasta, whole grain, with cream sauce, and added vegetables, ready-to-heat",6,
58146701,"Pasta, whole grain, with cream sauce and meat, restaurant",6,
58146702,"Pasta, whole grain, with cream sauce and meat, home recipe",6,
58146703,"Pasta, whole grain, with cream sauce and meat, ready-to-heat",6,
58146711,"Pasta, whole grain, with cream sauce, meat, and added vegetables, restaurant",6,
58146712,"Pasta, whole grain, with cream sauce, meat, and added vegetables, home recipe",6,
58146713,"Pasta, whole grain, with cream sauce, meat, and added vegetables, ready-to-heat",6,
58146721,"Pasta, whole grain, with cream sauce and poultry, restaurant",6,
58146722,"Pasta, whole grain, with cream sauce and poultry, home recipe",6,
58146723,"Pasta, whole grain, with cream sauce and poultry, ready-to-heat",6,
58146731,"Pasta, whole grain, with cream sauce, poultry, and added vegetables, restaurant",6,
58146732,"Pasta, whole grain, with cream sauce, poultry, and added vegetables, home recipe",6,
58146733,"Pasta, whole grain, with cream sauce, poultry, and added vegetables, ready-to-heat",6,
58146741,"Pasta, whole grain, with cream sauce and seafood, restaurant",6,
58146742,"Pasta, whole grain, with cream sauce and seafood, home recipe",6,
58146743,"Pasta, whole grain, with cream sauce and seafood, ready-to-heat",6,
58146751,"Pasta, whole grain, with cream sauce, seafood, and added vegetables, restaurant",6,
58146752,"Pasta, whole grain, with cream sauce, seafood, and added vegetables, home recipe",6,
58146753,"Pasta, whole grain, with cream sauce, seafood, and added vegetables, ready-to-heat",6,
58147110,Pasta with tomato-based sauce and beans or lentils,6,
58147510,Flavored pasta,6,
58148110,"Macaroni or pasta salad, made with mayonnaise",6,
58148111,"Macaroni or pasta salad, made with light mayonnaise",6,
58148112,"Macaroni or pasta salad, made with mayonnaise-type salad dressing",6,
